Mexico,May 2026,Total Exports,Electricity,371.4752,GWh
Mexico,May 2026,Distribution Losses,Electricity,4104.3657,GWh
Mexico,May 2026,Final Consumption (Calculated),Electricity,30135.134,GWh
Mexico,May 2026,Net Electricity Production,Wind,1586.7104,GWh
Netherlands,May 2026,Net Electricity Production,Electricity,10317.9691,GWh
Netherlands,May 2026,Net Electricity Production,Nuclear,61.746,GWh
Netherlands,May 2026,Net Electricity Production,Hydro,3.322,GWh
Netherlands,May 2026,Net Electricity Production,Total Combustible Fuels,4602.8024,GWh
Netherlands,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",725.7966,GWh
Netherlands,May 2026,Net Electricity Production,Oil and Petroleum Products,135.5914,GWh
Netherlands,May 2026,Net Electricity Production,Natural Gas,3223.2126,GWh
Netherlands,May 2026,Net Electricity Production,Combustible Renewables,402.5399,GWh
Netherlands,May 2026,Net Electricity Production,Other Combustible Non-Renewables,115.6619,GWh
Netherlands,May 2026,Net Electricity Production,Solar,3875.4693,GWh
Netherlands,May 2026,Net Electricity Production,Not Specified,54.5002,GWh
Netherlands,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6001.4604,GWh
Netherlands,May 2026,Total Imports,Electricity,1417.36,GWh
Netherlands,May 2026,Total Exports,Electricity,2462.6582,GWh
Netherlands,May 2026,Distribution Losses,Electricity,348.7323,GWh
Netherlands,May 2026,Final Consumption (Calculated),Electricity,8923.9387,GWh
Netherlands,May 2026,Net Electricity Production,Wind,1720.1291,GWh
New Zealand,May 2026,Net Electricity Production,Electricity,3653.0077,GWh
New Zealand,May 2026,Net Electricity Production,Hydro,2174.2307,GWh
New Zealand,May 2026,Net Electricity Production,Total Combustible Fuels,299.5796,GWh
New Zealand,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",26.5009,GWh
New Zealand,May 2026,Net Electricity Production,Natural Gas,268.024,GWh
New Zealand,May 2026,Net Electricity Production,Combustible Renewables,5.0547,GWh
New Zealand,May 2026,Net Electricity Production,Geothermal,830.6593,GWh
New Zealand,May 2026,Net Electricity Production,Solar,76.705,GWh
New Zealand,May 2026,Net Electricity Production,Not Specified,2.2093,GWh
New Zealand,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3356.2735,GWh
New Zealand,May 2026,Distribution Losses,Electricity,253.0529,GWh
New Zealand,May 2026,Final Consumption (Calculated),Electricity,3399.9547,GWh
New Zealand,May 2026,Net Electricity Production,Wind,269.6238,GWh
Norway,May 2026,Net Electricity Production,Electricity,11521.3019,GWh
Norway,May 2026,Net Electricity Production,Hydro,10241.961,GWh
Norway,May 2026,Net Electricity Production,Total Combustible Fuels,170.3041,GWh
Norway,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",9.2051,GWh
Norway,May 2026,Net Electricity Production,Oil and Petroleum Products,2.9534,GWh
Norway,May 2026,Net Electricity Production,Combustible Renewables,22.5088,GWh
Norway,May 2026,Net Electricity Production,Other Combustible Non-Renewables,135.6368,GWh
Norway,May 2026,Net Electricity Production,Solar,121.8942,GWh
Norway,May 2026,Net Electricity Production,Not Specified,30.0459,GWh
Norway,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11343.4607,GWh
Norway,May 2026,Total Imports,Electricity,1462.636,GWh
Norway,May 2026,Total Exports,Electricity,2184.2718,GWh
Norway,May 2026,Used for pumped storage,Electricity,151.096,GWh
Norway,May 2026,Distribution Losses,Electricity,557.8198,GWh
Norway,May 2026,Final Consumption (Calculated),Electricity,10090.7503,GWh
Norway,May 2026,Net Electricity Production,Wind,957.0967,GWh
Poland,May 2026,Net Electricity Production,Electricity,14200.1444,GWh
Poland,May 2026,Net Electricity Production,Hydro,227.4228,GWh
Poland,May 2026,Net Electricity Production,Total Combustible Fuels,8817.1495,GWh
Poland,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",6594.2152,GWh
Poland,May 2026,Net Electricity Production,Oil and Petroleum Products,0,GWh
Poland,May 2026,Net Electricity Production,Natural Gas,1501.978,GWh
Poland,May 2026,Net Electricity Production,Combustible Renewables,682.7393,GWh
Poland,May 2026,Net Electricity Production,Other Combustible Non-Renewables,38.217,GWh
Poland,May 2026,Net Electricity Production,Solar,3602.9272,GWh
Poland,May 2026,Net Electricity Production,Not Specified,4.1667,GWh
Poland,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6061.5675,GWh
Poland,May 2026,Total Imports,Electricity,942.9419,GWh
Poland,May 2026,Total Exports,Electricity,1258.9439,GWh
Poland,May 2026,Used for pumped storage,Electricity,175.3956,GWh
Poland,May 2026,Distribution Losses,Electricity,829.2036,GWh
Poland,May 2026,Final Consumption (Calculated),Electricity,12879.5432,GWh
Poland,May 2026,Net Electricity Production,Wind,1548.4782,GWh
Portugal,May 2026,Net Electricity Production,Electricity,4271.667,GWh
Portugal,May 2026,Net Electricity Production,Hydro,1390.841,GWh
Portugal,May 2026,Net Electricity Production,Total Combustible Fuels,994.1197,GWh
Portugal,May 2026,Net Electricity Production,Oil and Petroleum Products,87.0502,GWh
Portugal,May 2026,Net Electricity Production,Natural Gas,622.1049,GWh
Portugal,May 2026,Net Electricity Production,Combustible Renewables,263.6023,GWh
Portugal,May 2026,Net Electricity Production,Other Combustible Non-Renewables,21.3622,GWh
Portugal,May 2026,Net Electricity Production,Geothermal,10.457,GWh
Portugal,May 2026,Net Electricity Production,Solar,1028.8877,GWh
Portugal,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3541.1497,GWh
Portugal,May 2026,Total Imports,Electricity,1448.4832,GWh
Portugal,May 2026,Total Exports,Electricity,225.4086,GWh
Portugal,May 2026,Used for pumped storage,Electricity,690.4354,GWh
Portugal,May 2026,Distribution Losses,Electricity,421.5296,GWh
Portugal,May 2026,Final Consumption (Calculated),Electricity,4382.7766,GWh
Portugal,May 2026,Net Electricity Production,Wind,847.3617,GWh
Slovak Republic,May 2026,Net Electricity Production,Electricity,2060.213,GWh
Slovak Republic,May 2026,Net Electricity Production,Nuclear,1388.274,GWh
Slovak Republic,May 2026,Net Electricity Production,Hydro,224.1137,GWh
Slovak Republic,May 2026,Net Electricity Production,Total Combustible Fuels,320.1591,GWh
Slovak Republic,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",22.2968,GWh
Slovak Republic,May 2026,Net Electricity Production,Oil and Petroleum Products,32.368,GWh
Slovak Republic,May 2026,Net Electricity Production,Natural Gas,169.0117,GWh
Slovak Republic,May 2026,Net Electricity Production,Combustible Renewables,95.3206,GWh
Slovak Republic,May 2026,Net Electricity Production,Other Combustible Non-Renewables,1.162,GWh
Slovak Republic,May 2026,Net Electricity Production,Solar,124.7188,GWh
Slovak Republic,May 2026,Net Electricity Production,Not Specified,2.9474,GWh
Slovak Republic,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",444.1531,GWh
Slovak Republic,May 2026,Total Imports,Electricity,1020.6351,GWh
Slovak Republic,May 2026,Total Exports,Electricity,1120.9356,GWh
Slovak Republic,May 2026,Used for pumped storage,Electricity,95,GWh
Slovak Republic,May 2026,Distribution Losses,Electricity,122.8786,GWh
Slovak Republic,May 2026,Final Consumption (Calculated),Electricity,1742.0339,GWh
Slovenia,May 2026,Net Electricity Production,Electricity,1153.7631,GWh
Slovenia,May 2026,Net Electricity Production,Nuclear,517.1101,GWh
Slovenia,May 2026,Net Electricity Production,Hydro,316.0578,GWh
Slovenia,May 2026,Net Electricity Production,Total Combustible Fuels,79.0278,GWh
Slovenia,May 2026,Net Electricity Production,Oil and Petroleum Products,0.0034,GWh
Slovenia,May 2026,Net Electricity Production,Natural Gas,64.3316,GWh
Slovenia,May 2026,Net Electricity Production,Combustible Renewables,13.6459,GWh
Slovenia,May 2026,Net Electricity Production,Other Combustible Non-Renewables,1.0469,GWh
Slovenia,May 2026,Net Electricity Production,Solar,241.3384,GWh
Slovenia,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",571.2711,GWh
Slovenia,May 2026,Total Imports,Electricity,868.664,GWh
Slovenia,May 2026,Total Exports,Electricity,907.132,GWh
Slovenia,May 2026,Used for pumped storage,Electricity,44.2565,GWh
Slovenia,May 2026,Distribution Losses,Electricity,51.0555,GWh
Slovenia,May 2026,Final Consumption (Calculated),Electricity,1019.9831,GWh
Slovenia,May 2026,Net Electricity Production,Wind,0.229,GWh
Spain,May 2026,Net Electricity Production,Electricity,24132.7496,GWh
Spain,May 2026,Net Electricity Production,Nuclear,3778.088,GWh
Spain,May 2026,Net Electricity Production,Hydro,3356.8917,GWh
Spain,May 2026,Net Electricity Production,Total Combustible Fuels,5635.1568,GWh
Spain,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",90.0419,GWh
Spain,May 2026,Net Electricity Production,Oil and Petroleum Products,930.0647,GWh
Spain,May 2026,Net Electricity Production,Natural Gas,4093.9923,GWh
Spain,May 2026,Net Electricity Production,Combustible Renewables,477.0262,GWh
Spain,May 2026,Net Electricity Production,Other Combustible Non-Renewables,44.0317,GWh
Spain,May 2026,Net Electricity Production,Solar,7966.2962,GWh
Spain,May 2026,Net Electricity Production,Other Renewables,0.6607,GWh
Spain,May 2026,Net Electricity Production,Not Specified,18.8878,GWh
Spain,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",15177.6432,GWh
Spain,May 2026,Total Imports,Electricity,968.827,GWh
Spain,May 2026,Total Exports,Electricity,2360.77,GWh
Spain,May 2026,Used for pumped storage,Electricity,1096.5794,GWh
Spain,May 2026,Distribution Losses,Electricity,1937.8877,GWh
Spain,May 2026,Final Consumption (Calculated),Electricity,19706.3395,GWh
Spain,May 2026,Net Electricity Production,Wind,3376.7684,GWh
Sweden,May 2026,Net Electricity Production,Electricity,12507.1884,GWh
Sweden,May 2026,Net Electricity Production,Nuclear,2468.6325,GWh
Sweden,May 2026,Net Electricity Production,Hydro,4800.9684,GWh
Sweden,May 2026,Net Electricity Production,Total Combustible Fuels,1057.3007,GWh
Sweden,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",30.5353,GWh
Sweden,May 2026,Net Electricity Production,Oil and Petroleum Products,23.1949,GWh
Sweden,May 2026,Net Electricity Production,Natural Gas,1.9461,GWh
Sweden,May 2026,Net Electricity Production,Combustible Renewables,879.8869,GWh
Sweden,May 2026,Net Electricity Production,Other Combustible Non-Renewables,121.7376,GWh
Sweden,May 2026,Net Electricity Production,Solar,1211.4836,GWh
Sweden,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9861.1421,GWh
Sweden,May 2026,Total Imports,Electricity,1007.4542,GWh
Sweden,May 2026,Total Exports,Electricity,2814.1766,GWh
Sweden,May 2026,Used for pumped storage,Electricity,16.7959,GWh
Sweden,May 2026,Distribution Losses,Electricity,669.2299,GWh
Sweden,May 2026,Final Consumption (Calculated),Electricity,10014.4402,GWh
Sweden,May 2026,Net Electricity Production,Wind,2968.8032,GWh
Switzerland,May 2026,Net Electricity Production,Electricity,6028.541,GWh
Switzerland,May 2026,Net Electricity Production,Nuclear,1127,GWh
Switzerland,May 2026,Net Electricity Production,Hydro,3313,GWh
Switzerland,May 2026,Net Electricity Production,Total Combustible Fuels,292.659,GWh
Switzerland,May 2026,Net Electricity Production,Oil and Petroleum Products,0.9601,GWh
Switzerland,May 2026,Net Electricity Production,Natural Gas,12.3875,GWh
Switzerland,May 2026,Net Electricity Production,Combustible Renewables,185.2874,GWh
Switzerland,May 2026,Net Electricity Production,Other Combustible Non-Renewables,94.024,GWh
Switzerland,May 2026,Net Electricity Production,Solar,1284.9116,GWh
Switzerland,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4794.1694,GWh
Switzerland,May 2026,Total Imports,Electricity,2250,GWh
Switzerland,May 2026,Total Exports,Electricity,2765,GWh
Switzerland,May 2026,Used for pumped storage,Electricity,593,GWh
Switzerland,May 2026,Distribution Losses,Electricity,339.0293,GWh
Switzerland,May 2026,Final Consumption (Calculated),Electricity,4581.5117,GWh
Switzerland,May 2026,Net Electricity Production,Wind,10.9703,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Electricity,26697.0486,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Hydro,11577.3039,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Total Combustible Fuels,7558.1964,GWh
Republic of Turkiye,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",3924.3302,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Oil and Petroleum Products,53.3867,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Natural Gas,2510.1831,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Combustible Renewables,642.6253,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Other Combustible Non-Renewables,427.6711,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Geothermal,714.8219,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Solar,4350.5034,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Not Specified,93.5637,GWh
Republic of Turkiye,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",19687.9138,GWh
Republic of Turkiye,May 2026,Total Imports,Electricity,139.875,GWh
Republic of Turkiye,May 2026,Total Exports,Electricity,355.1507,GWh
Republic of Turkiye,May 2026,Distribution Losses,Electricity,2208.3862,GWh
Republic of Turkiye,May 2026,Final Consumption (Calculated),Electricity,24273.3866,GWh
Republic of Turkiye,May 2026,Net Electricity Production,Wind,2402.6593,GWh
United Kingdom,May 2026,Net Electricity Production,Electricity,20771.3983,GWh
United Kingdom,May 2026,Net Electricity Production,Nuclear,2375.5082,GWh
United Kingdom,May 2026,Net Electricity Production,Hydro,375.5632,GWh
United Kingdom,May 2026,Net Electricity Production,Total Combustible Fuels,9821.5395,GWh
United Kingdom,May 2026,Net Electricity Production,Oil and Petroleum Products,117.236,GWh
United Kingdom,May 2026,Net Electricity Production,Natural Gas,5992.0462,GWh
United Kingdom,May 2026,Net Electricity Production,Combustible Renewables,3248.0859,GWh
United Kingdom,May 2026,Net Electricity Production,Other Combustible Non-Renewables,464.1714,GWh
United Kingdom,May 2026,Net Electricity Production,Solar,2461.7374,GWh
United Kingdom,May 2026,Net Electricity Production,Other Renewables,1.0788,GWh
United Kingdom,May 2026,Net Electricity Production,Not Specified,151.1067,GWh
United Kingdom,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11671.3298,GWh
United Kingdom,May 2026,Total Imports,Electricity,4184.6901,GWh
United Kingdom,May 2026,Total Exports,Electricity,947.8041,GWh
United Kingdom,May 2026,Used for pumped storage,Electricity,150.4341,GWh
United Kingdom,May 2026,Distribution Losses,Electricity,2264.0081,GWh
United Kingdom,May 2026,Final Consumption (Calculated),Electricity,21593.8421,GWh
United Kingdom,May 2026,Net Electricity Production,Wind,5584.8645,GWh
United States,May 2026,Net Electricity Production,Electricity,372244.4476,GWh
United States,May 2026,Net Electricity Production,Nuclear,65043.9243,GWh
United States,May 2026,Net Electricity Production,Hydro,25491.1051,GWh
United States,May 2026,Net Electricity Production,Total Combustible Fuels,190325.7531,GWh
United States,May 2026,Net Electricity Production,"Coal, Peat and Manufactured Gases",47648.509,GWh
United States,May 2026,Net Electricity Production,Oil and Petroleum Products,2514.2902,GWh
United States,May 2026,Net Electricity Production,Natural Gas,135632.0889,GWh
United States,May 2026,Net Electricity Production,Combustible Renewables,3914.3149,GWh
United States,May 2026,Net Electricity Production,Other Combustible Non-Renewables,616.5501,GWh
United States,May 2026,Net Electricity Production,Geothermal,1280.6097,GWh
United States,May 2026,Net Electricity Production,Solar,46214.2882,GWh
United States,May 2026,Net Electricity Production,Not Specified,2929.9004,GWh
United States,May 2026,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",117859.1847,GWh
United States,May 2026,Total Imports,Electricity,2305.7551,GWh
United States,May 2026,Total Exports,Electricity,2288.0723,GWh
United States,May 2026,Used for pumped storage,Electricity,2757.7054,GWh
